CITY,TMIN1,TMIN2,TMIN3,TMIN4,TMIN5,TMIN6,TMIN7,TMIN8,TMIN9,TMIN10,TMIN11,TMIN12,TMAX1,TMAX2,TMAX3,TMAX4,TMAX5,TMAX6,TMAX7,TMAX8,TMAX9,TMAX10,TMAX11,TMAX12,PRCP1,PRCP2,PRCP3,PRCP4,PRCP5,PRCP6,PRCP7,PRCP8,PRCP9,PRCP10,PRCP11,PRCP12,SNOW1,SNOW2,SNOW3,SNOW4,SNOW5,SNOW6,SNOW7,SNOW8,SNOW9,SNOW10,SNOW11,SNOW12
Minsk,-9.41723619977,-9.09119966791,-5.37475360121,1.54,7.24525878353,10.9162068966,12.725267429,11.7755131965,7.49949612403,2.8511627907,-1.58159090909,-6.27011494253,-3.92715953307,-2.89918314703,1.89052466719,10.5730784872,17.9030696576,21.3206910569,22.9629890454,21.8537504858,16.4934119561,9.51498819827,2.6826984127,-1.68920890937,1.19409168081,1.19441132638,1.2421875,1.42528368794,1.95830220713,2.58631205674,2.7591733871,2.50141129032,1.90287234043,1.55504032258,1.6231330323,1.35843413978,0,0,0,0,0,0,0,0,0,0,0,0
Mogadishu,22.9308189655,24.1937062937,25.5873747495,25.0460084034,24.62125,24.0107806691,23.4830882353,23.3622857143,23.7328214971,24.1566484517,23.6939278937,22.9849315068,35.9847953216,37.1639889197,37.7846501129,35.551758794,34.7079903148,33.8412017167,32.8339207048,33.4458937198,35.1279661017,34.6115079365,33.7598194131,34.926076555,0.070709382151,0.197061293031,0.679560938683,3.26859375,1.31788743254,0.0281325788197,0.0558157689305,0.0168810289389,0.0520900321543,1.74140565317,1.66959619952,0.434365325077,0,0,0,0,0,0,0,0,0,0,0,0
Monterrey,9.11917293233,10.8912451362,14.2137989779,17.6411663808,20.8928115016,22.6531707317,22.9043478261,23.065625,21.3919172932,18.0975736568,13.3856,9.84989858012,22.0063962559,24.7859038143,28.2670487106,31.4229583975,33.8712517194,35.599704579,35.7878234399,35.8547249647,32.4690851735,29.1466076696,25.3515055468,21.99488,0.586875,0.483057324841,0.443290548425,0.844159178434,1.51518518519,1.81986394558,2.16870653686,2.08247566064,5.58908045977,1.84448924731,0.727792915531,0.516477987421,0,0,0,0,0,0,0,0,0,0,0,0
Montréal,-13.075971979,-12.0745717549,-5.6420831877,1.92922966163,8.76034361851,14.1332485465,17.0861754386,15.8610163592,11.3628140704,5.593767507,-0.910556760665,-9.41511095456,-5.34769230769,-4.46636294609,1.62241980474,10.3516349263,18.2687719298,23.3869454545,26.0495615573,24.4904314544,19.5097237173,12.8252015422,4.86502890173,-2.84012671595,2.72363636364,2.63567362429,2.67546119039,2.57048063128,2.62386403052,3.00646784046,3.08015955602,2.99717966574,3.15211469534,2.70938803894,3.0564586357,2.97983814215,18.6782578152,19.8955394586,13.9019881409,4.22640832436,0.208116545265,0.0,0.0,0.0,0.0129032258065,0.577885952712,8.51379811184,18.9139936553
Moscow,-11.0466472303,-10.8668266667,-5.69917595734,1.79353707415,7.56514929026,11.7965976331,13.9258885687,12.3390009606,7.3502244389,2.395813282,-3.38081714001,-8.01620839363,-5.44938755512,-4.36030123722,1.55788959453,10.85,18.3399507389,22.0990428212,23.795545766,21.8273129921,15.7438041815,8.36645193261,0.961503067485,-3.31084277969,1.49481481481,1.36503800217,1.1908551656,1.26006128703,1.77132316773,2.45885599599,2.7357771261,2.55577395577,2.13037974684,2.07544378698,1.77617602428,1.64150758688,0,0,0,0,0,0,0,0,0,0,0,0
Mosul,2.61717929482,3.4012,6.24007326007,10.2426865672,15.0326210826,20.0322057787,23.4977991747,22.9845367847,19.4226628895,14.8825572801,8.65961832061,4.30839753467,10.9068794326,12.7095943838,16.9298719772,22.3158706833,29.5679550246,36.2497454545,40.1883737024,39.6949340736,35.293487395,28.0833800842,19.3525557955,12.828111588,2.49723352319,2.4405234657,2.1404662781,1.89061962134,0.919349457882,0.0889956331878,0.00426257459506,0.00169635284139,0.0267857142857,0.727486910995,1.31674087266,2.25165217391,0,0,0,0,0,0,0,0,0,0,0,0
Munich,-3.56914073651,-2.99538558786,0.340668202765,3.86790560472,8.13937749857,11.414719764,13.3267199543,12.9343419926,9.76431547619,5.4590607894,0.908348348348,-2.24356291776,2.54536111904,4.26438053097,8.98508064516,13.3993510324,18.3270416905,21.4171091445,23.4615472452,22.8906365972,19.1756845238,13.627955454,7.06528528529,3.3907003778,1.64624607479,1.56577117573,1.71232718894,2.33365781711,3.34456180417,4.15286135693,4.10916357408,3.65392520697,2.74053571429,1.95178418498,1.84339339339,1.74873583261,0,0,0,0,0,0,0,0,0,0,0,0
Nagoya-shi,-0.148132004981,0.241576819407,3.08283767038,8.87782663317,13.6679004854,18.3496273292,22.5276292335,23.6000601685,19.7523299748,13.1640547264,7.15294490184,2.17261462206,8.7412649041,9.82622020431,13.576930999,19.5663987138,23.9574313827,26.9862459547,30.7313634007,32.5210472279,28.3120063191,22.6757622739,16.9893459916,11.3699083503,1.76521476104,2.64484364604,4.06291591047,5.31238214959,5.81650660264,7.63718958207,7.76654929577,5.50602189781,8.56517690875,4.82468905473,3.02875481386,1.8119558553,0,0,0,0,0,0,0,0,0,0,0,0
Nairobi,11.0528497409,11.3705882353,11.8015511892,13.4297242084,14.1491718427,13.8316598361,12.9874361593,13.0663512093,14.0971252567,14.9380267215,14.1528571429,12.246112886,23.153439681,23.7626252505,26.1190523198,26.9815061964,25.2364879075,25.5216410256,26.8850609756,28.1769892473,27.9938247012,26.0021299255,24.80501002,23.8755467197,0.439662756598,0.549485294118,0.669933184855,1.55614640884,4.68425806452,2.90832223702,2.06273062731,2.42423014587,2.72990397805,5.10668485675,4.46516778523,0.897354886113,0,0,0,0,0,0,0,0,0,0,0,0
Nanchang,2.5428867046,4.415651679,8.40320413437,14.3954983923,19.312746114,22.9250658241,26.1520887055,25.7656476684,21.9550321199,16.3038819876,10.2976968399,4.56427115189,8.80660860656,10.5792134831,15.161187916,21.5595767196,26.2685802153,29.5484895833,33.8848282932,33.2878709006,29.1917159763,23.8455445545,17.7543420352,11.7208375378,2.20441478439,3.59008908686,5.62441624365,7.42705696203,8.49761178862,10.1053684211,4.38071794872,3.73858024691,2.46703762586,1.81388028896,2.27773064687,1.55394126739,0,0,0,0,0,0,0,0,0,0,0,0
Nanchong,4.21931702345,6.21503633315,9.92763023493,14.4965226554,18.4741344196,21.5556438792,24.09491353,23.8787385554,20.0968980021,15.5763895971,10.7692713833,6.05258048033,9.38632911392,11.9452433628,17.0934475806,22.7683168317,26.6327612317,29.1592767296,32.061654894,32.3780051151,26.8294986807,21.1659160696,16.0231777661,10.7219081272,0.521730175077,0.610700280112,1.07869187532,2.47910290237,3.93071464774,5.01127580731,5.89994863893,4.65888945492,4.82740662809,2.75780051151,1.28167016807,0.582871794872,0,0,0,0,0,0,0,0,0,0,0,0
Nanjing,-1.15187853834,0.733408450704,4.85394871795,10.7435082141,16.1370769231,20.7778952935,24.8152151639,24.3320841889,19.5151193634,13.1075773196,6.63684491979,0.716916709778,6.93620071685,8.95222034851,13.8501280082,20.448707124,25.6845048743,29.1554261514,32.2382247306,31.9860381247,27.4674493063,22.402589332,16.0732551945,9.74255754476,1.22518022657,1.88122562674,2.46472690148,2.86158730159,3.05266120778,5.63007915567,6.60020470829,4.35296827021,2.81536842105,1.70949432405,1.75360169492,0.966183324702,0,0,0,0,0,0,0,0,0,0,0,0
New York City,-2.28436657682,-1.82603550296,0.532258064516,6.75666666667,11.6148883375,16.9692307692,20.2034739454,19.5466501241,15.848974359,10.7518610422,4.83007712082,-0.78064516129,5.05363881402,5.79321533923,8.32768817204,15.4591666667,20.2937810945,25.5325641026,28.4977667494,27.4667493797,23.678974359,18.5349875931,12.1575835476,6.19280397022,2.59543010753,2.94289940828,3.44784946237,3.16583333333,3.12555831266,2.03015463918,3.3364764268,3.98908188586,2.25333333333,2.90794044665,3.01696658098,3.03920595533,3.56989247312,3.43362831858,4.98387096774,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.372750642674,5.12655086849
Ningbo,2.91588427948,3.56816277678,6.49148471616,11.1670800451,15.9231355471,20.4243957279,24.4884113166,24.7875888464,21.6410039481,16.5713195202,11.3202939514,5.59710382514,9.31247982786,10.1333923304,13.4560215054,18.6045,22.8698224852,26.4457777778,30.8727517501,30.974864572,27.6969048959,23.1523887079,18.0873325893,12.4322216245,2.10728767123,2.82685680333,3.7227124183,3.79758698092,4.43731587561,6.10957983193,3.58131868132,5.41064991808,5.94066553864,3.0297755884,2.47712676056,1.94384997242,0,0,0,0,0,0,0,0,0,0,0,0
Nizhniy Novgorod,-13.9258655804,-13.3493547372,-7.64779045947,1.09396237864,7.59296060255,12.1627061698,14.4598358253,12.6468641115,7.46840500152,1.34711370262,-5.09957485575,-11.0987290583,-7.80003132832,-6.97045063639,-0.70276140242,9.28154934105,17.5557686359,22.1003833866,23.9428482972,21.9232902033,15.3928479795,7.08282642089,-0.465064935065,-5.68520360584,1.1246326707,0.998735377806,0.917142033996,1.09585939827,1.53861215088,2.22859246172,2.3354636234,2.03725717599,1.9037986132,1.84719166184,1.47371273713,1.3617027417,0,0,0,0,0,0,0,0,0,0,0,0
Nova Iguaçu,18.1555555556,19.1616541353,19.3,20.3421875,21.4330645161,22.8082706767,23.0360824742,23.370754717,22.723,21.1333333333,19.8764705882,18.7566037736,25.064516129,25.9096491228,25.4692307692,26.3515789474,28.0888888889,29.7648148148,29.372815534,30.6539215686,29.2774193548,27.4292929293,26.6075268817,25.7595744681,2.05691056911,2.00662650602,3.35189873418,2.8034965035,4.08897058824,5.69060402685,3.74444444444,1.6525,3.59512195122,2.65789473684,0.931355932203,2.21937984496,0,0,0,0,0,0,0,0,0,0,0,0
Novosibirsk,-20.5574257426,-20.6734417344,-13.7609326425,-3.59282700422,4.12170781893,10.4769633508,13.6334378265,10.5032327586,5.05356347439,-1.92601918465,-12.8920567376,-19.6599201065,-13.3244094488,-11.7622731614,-3.95959438378,6.28906752412,16.364345193,22.1725038402,24.7784449577,21.2801401869,15.2720285261,6.02567215958,-5.65460750853,-12.0762331839,0.79250965251,0.625627705628,0.583239549839,0.802253401361,1.33638271087,2.12144104803,2.30327938671,2.11428571429,1.53627494457,1.38628299437,1.30881326353,0.973580246914,0,0,0,0,0,0,0,0,0,0,0,0
Odessa,-4.19051297899,-3.79423798159,-0.0198130841121,5.7375,11.6959689922,15.7372442455,17.9133525456,17.4054443054,13.1608177721,8.11195344448,3.14161227154,-1.56412189758,0.972299597648,1.51358921162,5.65398174378,12.3270252542,18.9802190923,23.6370972991,26.4968619917,25.8412432944,20.9697545008,14.7347408829,8.46209970287,3.43214852428,1.01517412935,1.0350377488,0.846823161189,0.97093289689,1.10804490178,1.60012890751,1.34887265799,1.23378083047,1.1148661722,1.04391934468,1.29115334207,1.1179132621,0,0,0,0,0,0,0,0,0,0,0,0
Omsk,-22.3129444253,-21.5381106322,-14.175083167,-1.89560401523,5.30460306871,11.2260645604,13.4793161247,10.8103297443,5.45708865126,-1.26673414305,-11.445717307,-19.6787018256,-13.7491923642,-11.8709791585,-4.24104423495,8.35934025204,18.2962724014,23.8100961538,25.0553275738,22.2044379774,16.5412222222,7.22956989247,-4.16438458661,-11.2610083424,0.487420965058,0.390534682081,0.382662229617,0.67613754776,1.00575132979,1.74427454978,2.119183538,1.67509960159,1.07192320878,0.877003017097,0.79775242047,0.572042652449,0,0,0,0,0,0,0,0,0,0,0,0
Ordos,-15.593426501,-10.7874371859,-3.30757884028,3.60894736842,9.71841302136,14.3208311415,17.4814701378,16.1155498721,10.1152996845,3.13679389313,-5.0205371248,-12.9742857143,-1.32995391705,3.02112831858,10.2179837893,18.23703125,24.2431451613,28.5291666667,29.8487632509,27.6118367347,22.5336680761,16.3046571136,7.65314795383,0.150581689428,0.0807372793354,0.1488358887,0.33393688567,0.744704630122,1.02911719153,1.42668078348,2.98503575077,3.57357619292,1.93962065332,0.814979338843,0.322637479979,0.0760790431617,0,0,0,0,0,0,0,0,0,0,0,0
Ouagadougou,16.0405092593,18.2391414141,22.2368663594,25.655,26.8130536131,25.015274463,23.1826603325,22.6549883991,22.5423809524,22.605800464,18.5441747573,16.2974358974,33.2831018519,36.2606060606,38.7880184332,40.4183770883,39.937587007,37.2088305489,33.5997624703,32.5262180974,33.7083333333,37.3676744186,36.3842615012,33.5779069767,0.00415704387991,0.0227272727273,0.0995391705069,0.32619047619,0.766511627907,2.61050119332,5.4622327791,5.84269141531,3.49761904762,0.826450116009,0.000242130750605,0.00626450116009,0,0,0,0,0,0,0,0,0,0,0,0
Palembang,24.6757142857,24.7641826923,24.9956416465,25.1628297362,25.0041994751,24.8602777778,24.375,24.3776811594,24.8275773196,25.2468193384,25.3607594937,25.1741772152,32.3328947368,32.8627717391,33.0141752577,33.1579207921,32.7160305344,31.7410666667,30.698489426,30.7682692308,32.0898843931,32.5413612565,32.7863049096,32.6109289617,1.48564102564,0.654143646409,1.26075268817,3.6076142132,3.11508379888,5.0775147929,9.24609929078,6.4,3.93892215569,3.81636363636,1.98709677419,1.82857142857,0,0,0,0,0,0,0,0,0,0,0,0
Paris,1.50112736137,1.78642504119,3.89741532977,6.29052567237,9.81718009479,12.6728829104,14.6503990541,14.2963684677,11.9135159817,8.3429548157,4.48360655738,2.3335347432,6.49738973897,7.84375812744,11.7235588235,15.300212057,19.464059754,22.4164192669,24.5548093842,24.1151435267,21.0174698795,15.7821282799,9.98882833787,7.03810232005,1.63285229202,1.54953760789,1.42450870298,1.57936139332,1.93063746139,1.73258850842,1.92786516854,1.7358649789,1.62327336042,1.77172510519,1.81886956522,1.81558988764,0,0,0,0,0,0,0,0,0,0,0,0
Patna,8.84188376754,11.9593617021,16.6016965127,22.0364293086,25.119504644,26.7088790233,26.2954303932,26.2820646507,25.43,21.6751279427,15.1546666667,10.1973735409,22.2838649156,26.4453981386,32.5909803922,37.2811752988,37.6966958212,36.4457171315,33.2393505253,33.0535885167,32.6507827789,31.9008704062,29.0113702624,24.3526005888,0.546694796062,0.501989288447,0.423597811218,0.392611558157,1.27093899931,5.82173024523,10.5193508879,9.44506359782,8.23103448276,2.41616964877,0.448824343015,0.229817444219,0,0,0,0,0,0,0,0,0,0,0,0
Perth,9.01595371669,9.23492286115,10.2516304348,11.6548036466,14.0555797101,16.2809256662,17.8985084981,18.1441187667,16.8297953521,14.3121146953,11.7066619916,10.1287318841,17.4030504909,18.0235974755,19.5451449275,21.436115007,24.6603985507,27.3644460028,29.6765868887,30.0405405405,28.0361429067,24.644926497,20.8475105189,18.3717753623,5.77044179523,4.25673211781,2.70297101449,1.7801542777,0.722210144928,0.420967741935,0.280367672563,0.496497906357,0.604786680541,1.5011827957,3.95091164095,6.23402173913,0,0,0,0,0,0,0,0,0,0,0,0
Peshawar,-7.10297029703,-3.53969072165,2.5479638009,8.44350282486,12.4226415094,16.4853658537,17.23507109,16.0173913043,13.5931216931,8.80655737705,2.80855855856,-3.59170506912,8.55357142857,10.568877551,15.7004098361,22.0227272727,27.1788732394,31.5924528302,30.8081081081,28.246961326,25.8495192308,21.342,14.8525,9.96336206897,2.07575757576,6.32794117647,9.79801587302,7.62718446602,7.71365638767,3.56814159292,8.84926829268,11.9393939394,6.01166666667,6.60909090909,5.70566037736,1.68535353535,0,0,0,0,0,0,0,0,0,0,0,0
Philadelphia,-2.04407894737,-0.704135338346,2.81461038961,8.56063268893,13.8092382496,19.2918196995,22.0438511327,21.0040453074,17.1589825119,10.8450793651,5.33594249201,0.798598130841,5.02692939245,7.06949152542,11.8542071197,18.7070175439,23.8551612903,29.2113522538,31.5419354839,30.2287560582,26.2875993641,19.6352664577,13.191025641,7.63208722741,3.15690515807,2.83882575758,3.91897435897,3.62666666667,3.40890410959,4.23498293515,4.03781094527,4.44193548387,4.05611745514,3.45366242038,2.74934210526,3.52091917591,5.98257839721,5.67172675522,1.32379248658,0.066783831283,0.0,0.0,0.0,0.0,0.0,0.0154083204931,0.0810810810811,2.8643533123
Phoenix,5.99134751773,7.78007905138,10.1284349743,14.1063188832,18.542887931,23.3841874085,26.9568613652,26.2370185449,22.9129713424,16.7734250543,9.79645756458,6.1821656051,19.1864903503,21.7228365385,24.4549150037,29.3415738679,34.0257411424,39.3752584934,40.6787384833,39.714162473,37.3963498099,31.8434497817,24.4611028316,19.8433571429,0.736652236652,0.698028391167,0.8,0.249667405765,0.11469740634,0.0678985507246,0.681977559607,0.880383795309,0.548087021755,0.566164874552,0.519852941176,0.743490499648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Port Harcourt,23.185483871,23.0666666667,23.4716666667,22.9016666667,23.3451612903,22.79,22.6516129032,22.4693548387,22.585,22.2451612903,22.7116666667,23.2387096774,31.05,31.3392857143,31.6112903226,31.355,31.1129032258,29.3333333333,27.5612903226,27.0661290323,28.2833333333,29.6209677419,30.27,31.214516129,1.59677419355,3.38421052632,4.33225806452,9.37833333333,12.0661290323,13.4016666667,24.9951612903,19.8241935484,15.025,13.0580645161,3.42033898305,0.477419354839,0,0,0,0,0,0,0,0,0,0,0,0
Port-au-Prince,20.3258064516,19.1857142857,20.2258064516,21.2566666667,22.2346938776,22.7866666667,23.1229508197,23.1967741935,22.9424242424,22.6290322581,21.3466666667,20.3451612903,29.1193548387,29.45,30.0580645161,30.43,29.7795918367,31.3716666667,31.6229508197,32.1693548387,31.6090909091,31.3129032258,30.6233333333,29.1741935484,1.29032258065,0.492857142857,0.967741935484,4.15,7.33421052632,3.76333333333,4.51290322581,5.55,4.75588235294,6.89677419355,1.87,1.71290322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prague,-2.4187195122,-1.70752005348,1.38867579909,5.26566037736,9.99735709896,13.2593333333,15.0956361401,14.6148079877,11.107875516,6.61950844854,2.55919339473,-0.717209588199,2.04701219512,3.65080213904,8.38432267884,13.835408805,19.5044867855,22.7666984127,24.5587277197,23.8106605223,19.4605271515,13.3461443932,7.03439187044,3.30629993854,0.663116250761,0.699298597194,0.83131466829,1.17204402516,1.83456221198,2.16857142857,2.17342549923,1.99920122888,1.29820512821,1.04519230769,0.937841269841,0.792258064516,0,0,0,0,0,0,0,0,0,0,0,0
Puebla,2.72765306122,3.59513274336,5.61827027027,7.88486547085,9.60778642937,10.8011840689,9.97714604236,9.90580645161,10.0701149425,8.22060353798,5.19214123007,3.54927697442,21.6933528837,22.9842274678,25.5743810549,26.832247557,27.0704301075,25.1308602151,24.1565701559,24.1794623656,23.5248275862,23.9347554631,23.0812222222,22.0609257266,0.310361681329,0.226716738197,0.283440860215,1.08602150538,2.73590010406,5.15010416667,5.42703003337,5.47419354839,4.42229885057,2.05327783559,0.366222222222,0.280430107527,0,0,0,0,0,0,0,0,0,0,0,0
Pune,11.0828444444,12.2929050815,15.7824724809,19.8162037037,22.5991573034,22.9178096213,22.2005591799,21.6056888889,20.7657718121,18.4377880184,14.6116847826,11.6302305722,29.911814346,32.2424434389,35.7218466612,37.839257981,37.0088186356,31.6896853147,28.3047058824,27.676683087,29.5129508197,31.5782357791,30.3835696414,29.2108474576,0.070243902439,0.0417949680811,0.11517311609,0.503623445826,0.975982081323,4.17865731463,5.8191588785,3.68699011125,4.3804218853,2.75100428054,0.959606081548,0.224478114478,0,0,0,0,0,0,0,0,0,0,0,0
Puyang,1.20456644433,2.68486212718,6.42447516641,12.0361228814,17.1149207971,21.2634970946,25.1797959184,24.7675550999,20.620994183,14.7136642784,8.93499469777,3.28746789933,8.12401835798,9.79501121076,14.3164890918,20.7818038804,25.6102851324,28.8227415966,33.5493632196,32.7494335736,27.8986737401,22.8712891628,17.1252391073,11.0112468193,2.35334018499,3.19433333333,4.14122137405,4.18467614534,4.98791432942,7.27631302521,4.81069958848,5.02397959184,4.99361140444,2.66690721649,2.15148462354,1.7498705334,0,0,0,0,0,0,0,0,0,0,0,0
Pyongyang,-7.01851851852,-6.78846153846,0.267741935484,5.82307692308,11.7962962963,16.55,21.1095238095,0,14.0,11.61,5.5724137931,-3.736,-2.44814814815,-1.04230769231,6.05806451613,13.6653846154,19.7037037037,22.8142857143,26.5095238095,0,20.1,17.2466666667,10.4448275862,1.38,0.0481481481481,0.032,1.91935483871,1.99523809524,3.62857142857,6.21428571429,13.3545454545,0,0.2,2.64516129032,0.672727272727,1.008,0.296296296296,0.32,0.933333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8.96
Qingdao,-3.49685973482,-1.84355195284,2.49,7.88895463511,13.3035714286,17.9470779221,22.2149439601,22.9356277884,18.7586183311,12.9823211876,5.77332859175,-0.755279503106,2.79443699732,4.47542814594,8.97690735695,14.6770433547,20.1163028649,23.6394904459,27.0064163823,28.3726732673,25.2109543011,19.7892086331,12.4574197861,5.65505473278,0.960826446281,1.26294573643,1.67235890014,2.73795811518,3.77109756098,5.03395445135,8.53245762712,9.43472081218,6.19346793349,3.22005420054,2.88387573964,1.05773993808,0,0,0,0,0,0,0,0,0,0,0,0
Quezon City,20.4197650311,20.5072932331,21.6559125085,23.1699724518,24.2354639175,24.1719799857,23.7817994505,23.783815427,23.6095880682,23.0609739369,22.2758076095,21.2826589595,30.3572155118,31.4540745856,33.1035646085,34.7368794326,34.4446984127,32.6666883963,31.4533882204,30.9516954575,31.1904887715,31.3241594022,31.1413996076,30.3793328973,0.731631205674,0.567209302326,0.843285714286,1.22223053892,5.5909650924,11.0792503347,15.0769182782,17.2254626675,14.564973262,9.04236065574,5.04775397374,2.45993220339,0,0,0,0,0,0,0,0,0,0,0,0
Rabat,7.46123737374,7.95615696888,9.92258454106,11.3447335812,13.7846803378,16.6906976744,18.3799749687,18.6079445145,17.0857328145,14.4074027604,10.8511024643,8.38798498123,17.2412878788,18.1097428958,20.1707729469,21.3845105328,23.02002442,24.7104,26.4028350515,27.1361757106,26.079500657,24.4740276035,20.9738002594,17.9209011264,2.75664160401,2.79973190349,2.01859903382,1.43954050786,0.820747889023,0.270025839793,0.00312109862672,0.0481806775408,0.367529107374,1.47854454203,3.18534370947,3.60998751561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ra’s Bayrūt,1.67357466063,2.24467455621,4.32245266005,7.37532467532,10.5095878136,13.6285185185,15.5439461883,15.6477130045,13.4941666667,10.6031418312,6.73979591837,3.26994584838,10.6558394161,11.5740631164,16.1260595131,20.6772011121,25.4724572457,28.9758333333,31.0059139785,31.9258295964,29.880462963,25.2847533632,19.1096296296,13.0844003607,4.77619047619,4.84236453202,2.02992831541,1.44861111111,0.390770609319,0.0950925925926,0.0197132616487,0.0102150537634,0.0833333333333,0.784229390681,1.96935185185,4.28726457399,0,0,0,0,0,0,0,0,0,0,0,0
Rio de Janeiro,18.1555555556,19.1616541353,19.3,20.3421875,21.4330645161,22.8082706767,23.0360824742,23.370754717,22.723,21.1333333333,19.8764705882,18.7566037736,25.064516129,25.9096491228,25.4692307692,26.3515789474,28.0888888889,29.7648148148,29.372815534,30.6539215686,29.2774193548,27.4292929293,26.6075268817,25.7595744681,2.05691056911,2.00662650602,3.35189873418,2.8034965035,4.08897058824,5.69060402685,3.74444444444,1.6525,3.59512195122,2.65789473684,0.931355932203,2.21937984496,0,0,0,0,0,0,0,0,0,0,0,0
Riyadh,8.67228786251,10.8116384181,14.8256728778,19.9754422477,25.3933142311,27.5021359223,28.7343629344,28.573147257,25.5295522388,20.7113333333,15.0185108583,10.4423589744,20.3906532663,23.5397155361,27.7851963746,33.3630879346,39.2925270403,42.3897669706,43.4035328754,43.2549295775,40.4112774451,35.1111764706,27.7652085453,22.2939842209,0.507186858316,0.569419642857,1.11496881497,1.12832618026,0.384166666667,0.381443298969,0.221126760563,0.0141987829615,0.0,0.0323886639676,0.312631578947,0.439672801636,0,0,0,0,0,0,0,0,0,0,0,0
Rome,3.08475026567,3.53833718245,5.40314795383,7.98939720129,11.8184878301,15.5985405405,18.1487551867,18.33328125,15.3153638814,11.4292299633,7.4638147139,4.40264410365,11.9355670103,12.9711864407,15.5280369042,18.4167286245,23.1031122449,27.4219525066,30.5722817764,30.7517611026,26.8156480506,21.9662909836,16.5480169223,12.8015010352,2.29390436153,2.40855829983,1.97786417833,2.24737412019,1.73546541862,1.11559633028,0.658651332985,0.975755995829,2.28766163793,3.0231339333,3.77029540481,3.01955044433,0,0,0,0,0,0,0,0,0,0,0,0
Rosario,6.8500575374,7.52012724118,9.35454545455,12.6183580388,14.9813017751,17.4375356532,18.8425241615,17.990300798,16.4252086811,12.9207253886,10.1053672316,7.47225806452,17.0656887755,19.2260840999,21.316449623,24.4121578612,27.2410342512,29.8467507886,31.3506558401,29.9629076087,27.9181818182,23.7526382708,20.5869592476,17.1811470007,1.7202680067,2.32508960573,3.05153473344,4.48042609854,5.17878338279,6.38959459459,7.14819078947,6.39086460033,7.39235474006,5.45241264559,2.68059440559,2.15235602094,0,0,0,0,0,0,0,0,0,0,0,0
Rostov-na-Donu,-6.95006496319,-6.49673604541,-1.91905781585,5.60197976243,11.5775958639,15.4682101514,17.7043882979,16.7210341805,11.3692556634,5.35924235509,0.490099009901,-3.97937015062,-1.24980357922,-0.190965583174,5.63670995671,16.0415111111,22.8226236559,26.8831111111,29.5292844523,28.8021047918,22.8720187793,14.3748847926,6.6829047619,1.29516351912,1.65859069161,1.5779264214,1.31336484744,1.38108348135,1.50051568543,2.04051532652,1.63976116762,1.37258497317,1.24932084309,1.35749770009,1.61366016183,1.96346065347,0,0,0,0,0,0,0,0,0,0,0,0
Rājkot,12.427311828,14.7742921857,18.8905847374,22.5292732856,25.2878486056,26.3725623583,25.2904967603,24.3573804574,23.6611052072,22.2758964143,18.4285263158,14.3595528455,28.3857954545,31.0206412826,35.6576819407,39.1712487899,40.5677121771,37.5785356068,32.8948571429,31.7227695167,33.5649239544,35.9827966881,33.1330882353,29.8550226244,0.0324921135647,0.0453714285714,0.0459793814433,0.0691447131,0.286354093772,3.45678087081,8.37049293347,5.27560728745,3.61579679889,0.639498970487,0.206945428774,0.0317663325268,0,0,0,0,0,0,0,0,0,0,0,0
Saint Petersburg,-9.83882149047,-10.1554895214,-6.30022618038,0.244991160872,5.91750640478,11.0802713064,14.1971762693,12.85746503,8.20267883427,3.06447480786,-2.05402704292,-6.87769252629,-4.41696583671,-4.32518796992,0.440867579909,7.85037080985,14.9490625,19.7094749193,22.3439148936,20.3843321918,14.7513712769,7.86862406448,1.77021087021,-2.26874820968,1.16261655835,1.10251084935,0.978670438472,1.13653114946,1.4431959345,2.03389731622,2.23066704353,2.60937766411,2.10350206004,1.88215402103,1.64719298246,1.35218864727,0,0,0,0,0,0,0,0,0,0,0,0
Saitama,1.1522811344,1.78154761905,4.61503990178,10.069068323,14.7436809816,18.6399251404,22.4907949791,24.059178744,20.2949553001,14.372204872,8.88922686946,3.83037354562,9.67154006243,10.1610952653,13.2188186095,18.6591106291,22.9313385827,25.5242309768,29.283246888,31.0419288293,27.0879871863,21.6488982162,16.7692225772,12.2123907455,1.93271144279,2.69390656737,3.96408408408,4.94539877301,5.22924641148,6.65015033073,4.86845518868,5.5269533616,7.62846715328,7.26860465116,3.63386992917,1.95113924051,0,0,0,0,0,0,0,0,0,0,0,0
